Site,Date,Night,Time,DateTimeOriginal,SpeciesID
FRF-0619,2016-06-21,2016-06-20,1:46:35,2016-06-21 1:46,MYYU
FRF-0619,2016-06-21,2016-06-20,1:46:45,2016-06-21 1:46,MYLU
FRF-0619,2016-06-21,2016-06-20,1:47:00,2016-06-21 1:47,40K
FRF-0619,2016-06-21,2016-06-20,1:47:02,2016-06-21 1:47,MYLU
FRF-0619,2016-06-21,2016-06-20,1:47:15,2016-06-21 1:47,MYLU
FRF-0619,2016-06-21,2016-06-20,1:47:30,2016-06-21 1:47,MYYU
FRF-0619,2016-06-21,2016-06-20,1:47:32,2016-06-21 1:47,MYLU
FRF-0619,2016-06-21,2016-06-20,1:47:47,2016-06-21 1:47,MYLU
FRF-0619,2016-06-21,2016-06-20,1:48:04,2016-06-21 1:48,40K
FRF-0619,2016-06-21,2016-06-20,1:57:17,2016-06-21 1:57,40K
FRF-0619,2016-06-21,2016-06-20,1:48:29,2016-06-21 1:48,MYLU
FRF-0619,2016-06-21,2016-06-20,1:59:40,2016-06-21 1:59,40K
FRF-0619,2016-06-21,2016-06-20,1:49:18,2016-06-21 1:49,45K
FRF-0619,2016-06-21,2016-06-20,1:49:49,2016-06-21 1:49,45K
FRF-0619,2016-06-21,2016-06-20,1:58:21,2016-06-21 1:58,40K
FRF-0619,2016-06-21,2016-06-20,1:51:15,2016-06-21 1:51,MYLU
FRF-0619,2016-06-21,2016-06-20,1:51:30,2016-06-21 1:51,MYLU
FRF-0619,2016-06-21,2016-06-20,1:51:39,2016-06-21 1:51,NOISE
FRF-0619,2016-06-21,2016-06-20,1:51:56,2016-06-21 1:51,40K
FRF-0619,2016-06-21,2016-06-20,2:01:59,2016-06-21 2:01,40K
FRF-0619,2016-06-21,2016-06-20,1:52:25,2016-06-21 1:52,MYCA
FRF-0619,2016-06-21,2016-06-20,1:52:36,2016-06-21 1:52,MYLU
FRF-0619,2016-06-21,2016-06-20,1:52:49,2016-06-21 1:52,MYLU
FRF-0619,2016-06-21,2016-06-20,2:04:22,2016-06-21 2:04,40K
FRF-0619,2016-06-21,2016-06-20,1:53:28,2016-06-21 1:53,40K
FRF-0619,2016-06-21,2016-06-20,1:53:33,2016-06-21 1:53,40K
FRF-0619,2016-06-21,2016-06-20,1:53:54,2016-06-21 1:53,40K
FRF-0619,2016-06-21,2016-06-20,1:54:11,2016-06-21 1:54,40K
FRF-0619,2016-06-21,2016-06-20,1:54:40,2016-06-21 1:54,40K
FRF-0619,2016-06-21,2016-06-20,1:54:55,2016-06-21 1:54,40K
FRF-0619,2016-06-21,2016-06-20,1:55:00,2016-06-21 1:55,40K
FRF-0619,2016-06-21,2016-06-20,1:55:08,2016-06-21 1:55,40K
FRF-0619,2016-06-21,2016-06-20,1:55:14,2016-06-21 1:55,MYLU
FRF-0619,2016-06-21,2016-06-20,1:55:26,2016-06-21 1:55,40K
FRF-0619,2016-06-21,2016-06-20,1:55:44,2016-06-21 1:55,MYYU
FRF-0619,2016-06-21,2016-06-20,1:55:52,2016-06-21 1:55,40K
FRF-0619,2016-06-21,2016-06-20,1:56:24,2016-06-21 1:56,40K
FRF-0619,2016-06-21,2016-06-20,1:56:32,2016-06-21 1:56,40K
FRF-0619,2016-06-21,2016-06-20,1:56:37,2016-06-21 1:56,40K
FRF-0619,2016-06-21,2016-06-20,1:56:56,2016-06-21 1:56,40K
FRF-0619,2016-06-21,2016-06-20,1:57:07,2016-06-21 1:57,40K
FRF-0619,2016-07-01,2016-06-30,4:10:05,2016-07-01 4:10,40K
FRF-0619,2016-06-21,2016-06-20,1:57:32,2016-06-21 1:57,40K
FRF-0619,2016-06-21,2016-06-20,1:57:34,2016-06-21 1:57,40K
FRF-0619,2016-06-21,2016-06-20,1:57:42,2016-06-21 1:57,NOISE
FRF-0619,2016-06-21,2016-06-20,1:58:01,2016-06-21 1:58,NOISE
FRF-0619,2016-06-21,2016-06-20,1:58:12,2016-06-21 1:58,40K
FRF-0619,2016-06-21,2016-06-20,1:58:34,2016-06-21 1:58,40K
FRF-0619,2016-06-21,2016-06-20,1:58:45,2016-06-21 1:58,40K
FRF-0619,2016-06-21,2016-06-20,1:59:00,2016-06-21 1:59,40K
FRF-0619,2016-06-21,2016-06-20,1:59:21,2016-06-21 1:59,40K
FRF-0619,2016-06-21,2016-06-20,1:47:49,2016-06-21 1:47,MYLU
FRF-0619,2016-06-21,2016-06-20,1:59:55,2016-06-21 1:59,40K
FRF-0619,2016-06-21,2016-06-20,1:59:57,2016-06-21 1:59,50K
FRF-0619,2016-06-21,2016-06-20,2:00:12,2016-06-21 2:00,40K
FRF-0619,2016-06-21,2016-06-20,2:00:27,2016-06-21 2:00,40K
FRF-0619,2016-06-21,2016-06-20,2:00:29,2016-06-21 2:00,40K
FRF-0619,2016-06-21,2016-06-20,2:00:44,2016-06-21 2:00,40K
FRF-0619,2016-06-21,2016-06-20,2:00:46,2016-06-21 2:00,40K
FRF-0619,2016-06-21,2016-06-20,2:01:00,2016-06-21 2:01,45K
FRF-0619,2016-06-21,2016-06-20,2:01:16,2016-06-21 2:01,45K
FRF-0619,2016-06-21,2016-06-20,2:01:22,2016-06-21 2:01,NOISE
FRF-0619,2016-06-21,2016-06-20,2:01:29,2016-06-21 2:01,40K
FRF-0619,2016-06-21,2016-06-20,2:01:35,2016-06-21 2:01,40K
FRF-0619,2016-06-21,2016-06-20,2:01:54,2016-06-21 2:01,40K
FRF-0619,2016-07-01,2016-06-30,4:07:29,2016-07-01 4:07,LANO
FRF-0619,2016-07-01,2016-06-30,4:07:29,2016-07-01 4:07,40K
FRF-0619,2016-06-21,2016-06-20,2:02:11,2016-06-21 2:02,40K
FRF-0619,2016-06-21,2016-06-20,2:02:23,2016-06-21 2:02,40K
FRF-0619,2016-06-21,2016-06-20,2:02:30,2016-06-21 2:02,40K
FRF-0619,2016-06-21,2016-06-20,2:02:34,2016-06-21 2:02,40K
FRF-0619,2016-06-21,2016-06-20,2:02:52,2016-06-21 2:02,40K
FRF-0619,2016-06-21,2016-06-20,2:03:07,2016-06-21 2:03,NOISE
FRF-0619,2016-06-21,2016-06-20,2:03:09,2016-06-21 2:03,NOISE
FRF-0619,2016-06-21,2016-06-20,2:03:14,2016-06-21 2:03,NOISE
FRF-0619,2016-06-21,2016-06-20,2:03:18,2016-06-21 2:03,MYYU
FRF-0619,2016-06-21,2016-06-20,2:03:18,2016-06-21 2:03,50K
FRF-0619,2016-06-21,2016-06-20,2:03:32,2016-06-21 2:03,NOISE
FRF-0619,2016-06-21,2016-06-20,2:03:37,2016-06-21 2:03,40K
FRF-0619,2016-06-21,2016-06-20,2:03:43,2016-06-21 2:03,45K
FRF-0619,2016-06-21,2016-06-20,2:03:57,2016-06-21 2:03,40K
FRF-0619,2016-06-21,2016-06-20,2:04:17,2016-06-21 2:04,40K
FRF-0619,2016-07-01,2016-06-30,4:07:47,2016-07-01 4:07,LANO
FRF-0619,2016-07-01,2016-06-30,4:07:47,2016-07-01 4:07,40K
FRF-0619,2016-06-21,2016-06-20,2:04:46,2016-06-21 2:04,40K
FRF-0619,2016-07-01,2016-06-30,4:08:58,2016-07-01 4:08,LANO
FRF-0619,2016-07-01,2016-06-30,4:08:58,2016-07-01 4:08,40K
FRF-0619,2016-06-21,2016-06-20,2:05:04,2016-06-21 2:05,40K
FRF-0619,2016-06-21,2016-06-20,2:05:11,2016-06-21 2:05,40K
FRF-0619,2016-06-21,2016-06-20,2:05:20,2016-06-21 2:05,40K
FRF-0619,2016-06-21,2016-06-20,2:05:28,2016-06-21 2:05,40K
FRF-0619,2016-06-21,2016-06-20,2:05:43,2016-06-21 2:05,NOISE
FRF-0619,2016-06-21,2016-06-20,2:05:54,2016-06-21 2:05,40K
FRF-0619,2016-06-21,2016-06-20,2:06:01,2016-06-21 2:06,MYLU
FRF-0619,2016-06-21,2016-06-20,2:06:19,2016-06-21 2:06,40K
FRF-0619,2016-06-21,2016-06-20,2:06:34,2016-06-21 2:06,NOISE
FRF-0619,2016-06-21,2016-06-20,2:06:36,2016-06-21 2:06,40K
FRF-0619,2016-06-21,2016-06-20,2:07:15,2016-06-21 2:07,40K
FRF-0619,2016-06-21,2016-06-20,2:07:46,2016-06-21 2:07,40K
FRF-0619,2016-06-21,2016-06-20,2:07:52,2016-06-21 2:07,40K
FRF-0619,2016-06-21,2016-06-20,2:07:58,2016-06-21 2:07,40K
FRF-0619,2016-06-21,2016-06-20,2:08:13,2016-06-21 2:08,NOISE
FRF-0619,2016-06-21,2016-06-20,2:08:24,2016-06-21 2:08,40K
FRF-0619,2016-06-21,2016-06-20,2:08:31,2016-06-21 2:08,40K
FRF-0619,2016-06-21,2016-06-20,2:08:39,2016-06-21 2:08,40K
FRF-0619,2016-06-21,2016-06-20,2:08:50,2016-06-21 2:08,40K
FRF-0619,2016-07-01,2016-06-30,4:06:59,2016-07-01 4:06,LANO
FRF-0619,2016-07-01,2016-06-30,4:06:59,2016-07-01 4:06,40K
FRF-0619,2016-06-21,2016-06-20,2:09:19,2016-06-21 2:09,MYYU
FRF-0619,2016-06-21,2016-06-20,2:09:21,2016-06-21 2:09,40K
FRF-0619,2016-06-21,2016-06-20,2:09:30,2016-06-21 2:09,40K
FRF-0619,2016-06-21,2016-06-20,2:09:42,2016-06-21 2:09,MYYU
FRF-0619,2016-06-21,2016-06-20,2:09:48,2016-06-21 2:09,40K
FRF-0619,2016-06-21,2016-06-20,2:09:54,2016-06-21 2:09,40K
FRF-0619,2016-06-21,2016-06-20,2:10:21,2016-06-21 2:10,MYLU
FRF-0619,2016-06-21,2016-06-20,2:10:38,2016-06-21 2:10,NOISE
FRF-0619,2016-07-01,2016-06-30,4:20:11,2016-07-01 4:20,LANO
FRF-0619,2016-07-01,2016-06-30,4:20:11,2016-07-01 4:20,40K
FRF-0619,2016-06-21,2016-06-20,2:11:23,2016-06-21 2:11,40K
FRF-0619,2016-06-22,2016-06-22,21:56:53,2016-06-22 21:56,MYCA
FRF-0619,2016-06-21,2016-06-20,2:12:03,2016-06-21 2:12,45K
FRF-0619,2016-06-21,2016-06-20,2:12:22,2016-06-21 2:12,40K
FRF-0619,2016-06-21,2016-06-20,2:13:04,2016-06-21 2:13,MYLU
FRF-0619,2016-06-21,2016-06-20,2:13:04,2016-06-21 2:13,MYYU
FRF-0619,2016-06-21,2016-06-20,2:13:06,2016-06-21 2:13,40K
FRF-0619,2016-06-21,2016-06-20,2:13:25,2016-06-21 2:13,40K
FRF-0619,2016-06-21,2016-06-20,2:13:35,2016-06-21 2:13,MYLU
FRF-0619,2016-06-21,2016-06-20,2:14:03,2016-06-21 2:14,40K
FRF-0619,2016-06-21,2016-06-20,2:14:17,2016-06-21 2:14,MYYU
FRF-0619,2016-06-21,2016-06-20,2:14:34,2016-06-21 2:14,MYYU
FRF-0619,2016-06-21,2016-06-20,2:14:44,2016-06-21 2:14,40K
FRF-0619,2016-06-21,2016-06-20,2:15:05,2016-06-21 2:15,40K
FRF-0619,2016-06-21,2016-06-20,2:15:20,2016-06-21 2:15,MYLU
FRF-0619,2016-06-21,2016-06-20,2:15:20,2016-06-21 2:15,MYYU
FRF-0619,2016-06-21,2016-06-20,2:15:51,2016-06-21 2:15,40K
FRF-0619,2016-06-21,2016-06-20,2:16:12,2016-06-21 2:16,40K
FRF-0619,2016-06-21,2016-06-20,2:16:29,2016-06-21 2:16,LANO
FRF-0619,2016-06-21,2016-06-20,2:17:05,2016-06-21 2:17,LANO
FRF-0619,2016-06-21,2016-06-20,2:17:20,2016-06-21 2:17,NOISE
FRF-0619,2016-06-21,2016-06-20,2:17:32,2016-06-21 2:17,LANO
FRF-0619,2016-06-21,2016-06-20,2:17:41,2016-06-21 2:17,LANO
FRF-0619,2016-06-21,2016-06-20,2:17:41,2016-06-21 2:17,40K
FRF-0619,2016-06-21,2016-06-20,2:18:00,2016-06-21 2:18,LANO
FRF-0619,2016-06-21,2016-06-20,2:18:25,2016-06-21 2:18,MYLU
FRF-0619,2016-06-21,2016-06-20,2:18:25,2016-06-21 2:18,LANO
FRF-0619,2016-06-21,2016-06-20,2:18:41,2016-06-21 2:18,LANO
FRF-0619,2016-06-21,2016-06-20,2:18:59,2016-06-21 2:18,25K
FRF-0619,2016-06-21,2016-06-20,2:19:11,2016-06-21 2:19,LANO
FRF-0619,2016-06-21,2016-06-20,2:19:11,2016-06-21 2:19,MYLU
FRF-0619,2016-06-21,2016-06-20,2:19:26,2016-06-21 2:19,MYLU
FRF-0619,2016-06-21,2016-06-20,2:19:26,2016-06-21 2:19,LANO
FRF-0619,2016-06-21,2016-06-20,2:19:26,2016-06-21 2:19,MYYU
FRF-0619,2016-06-21,2016-06-20,2:19:42,2016-06-21 2:19,LANO
FRF-0619,2016-06-21,2016-06-20,2:19:42,2016-06-21 2:19,40K
FRF-0619,2016-06-21,2016-06-20,2:19:54,2016-06-21 2:19,25K
FRF-0619,2016-06-21,2016-06-20,2:20:05,2016-06-21 2:20,LANO
FRF-0619,2016-06-21,2016-06-20,2:20:15,2016-06-21 2:20,40K
FRF-0619,2016-06-21,2016-06-20,2:20:15,2016-06-21 2:20,25K
FRF-0619,2016-06-21,2016-06-20,2:20:35,2016-06-21 2:20,LANO
FRF-0619,2016-06-21,2016-06-20,2:20:35,2016-06-21 2:20,25K
FRF-0619,2016-06-21,2016-06-20,2:20:48,2016-06-21 2:20,25K
FRF-0619,2016-06-21,2016-06-20,2:20:48,2016-06-21 2:20,40K
FRF-0619,2016-06-21,2016-06-20,2:20:59,2016-06-21 2:20,LANO
FRF-0619,2016-06-21,2016-06-20,2:20:59,2016-06-21 2:20,40K
FRF-0619,2016-06-21,2016-06-20,2:21:12,2016-06-21 2:21,40K
FRF-0619,2016-06-22,2016-06-22,22:07:46,2016-06-22 22:07,MYLU
FRF-0619,2016-06-22,2016-06-22,22:07:46,2016-06-22 22:07,TABR
FRF-0619,2016-06-21,2016-06-20,2:21:45,2016-06-21 2:21,NOISE
FRF-0619,2016-06-21,2016-06-20,2:21:47,2016-06-21 2:21,MYLU
FRF-0619,2016-06-21,2016-06-20,2:21:47,2016-06-21 2:21,LANO
FRF-0619,2016-06-21,2016-06-20,2:22:02,2016-06-21 2:22,25K
FRF-0619,2016-06-21,2016-06-20,2:22:04,2016-06-21 2:22,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:22:16,2016-06-21 2:22,MYYU
FRF-0619,2016-06-21,2016-06-20,2:22:16,2016-06-21 2:22,LANO
FRF-0619,2016-06-21,2016-06-20,2:22:31,2016-06-21 2:22,MYLU
FRF-0619,2016-06-21,2016-06-20,2:22:45,2016-06-21 2:22,LANO
FRF-0619,2016-06-21,2016-06-20,2:23:05,2016-06-21 2:23,LANO
FRF-0619,2016-06-21,2016-06-20,2:23:05,2016-06-21 2:23,40K
FRF-0619,2016-06-21,2016-06-20,2:23:19,2016-06-21 2:23,40K
FRF-0619,2016-06-21,2016-06-20,2:23:30,2016-06-21 2:23,LANO
FRF-0619,2016-06-21,2016-06-20,2:23:48,2016-06-21 2:23,MYLU
FRF-0619,2016-06-21,2016-06-20,2:23:48,2016-06-21 2:23,LANO
FRF-0619,2016-06-21,2016-06-20,2:24:00,2016-06-21 2:24,LANO
FRF-0619,2016-06-21,2016-06-20,2:24:14,2016-06-21 2:24,LANO
FRF-0619,2016-06-21,2016-06-20,2:24:42,2016-06-21 2:24,40K
FRF-0619,2016-06-21,2016-06-20,2:24:50,2016-06-21 2:24,MYLU
FRF-0619,2016-06-21,2016-06-20,2:24:59,2016-06-21 2:24,25K
FRF-0619,2016-06-21,2016-06-20,2:25:12,2016-06-21 2:25,MYLU
FRF-0619,2016-06-21,2016-06-20,2:25:22,2016-06-21 2:25,LANO
FRF-0619,2016-06-21,2016-06-20,2:25:57,2016-06-21 2:25,MYLU
FRF-0619,2016-06-21,2016-06-20,2:26:39,2016-06-21 2:26,MYLU
FRF-0619,2016-06-21,2016-06-20,2:26:54,2016-06-21 2:26,NOISE
FRF-0619,2016-06-21,2016-06-20,2:26:59,2016-06-21 2:26,MYLU
FRF-0619,2016-06-21,2016-06-20,2:27:09,2016-06-21 2:27,NOISE
FRF-0619,2016-06-21,2016-06-20,2:27:14,2016-06-21 2:27,40K
FRF-0619,2016-06-21,2016-06-20,2:27:19,2016-06-21 2:27,LANO
FRF-0619,2016-06-21,2016-06-20,2:27:38,2016-06-21 2:27,LANO
FRF-0619,2016-06-21,2016-06-20,2:27:38,2016-06-21 2:27,40K
FRF-0619,2016-06-21,2016-06-20,2:27:49,2016-06-21 2:27,LANO
FRF-0619,2016-06-21,2016-06-20,2:27:49,2016-06-21 2:27,MYLU
FRF-0619,2016-06-21,2016-06-20,2:28:10,2016-06-21 2:28,LANO
FRF-0619,2016-06-21,2016-06-20,2:28:29,2016-06-21 2:28,40K
FRF-0619,2016-06-21,2016-06-20,2:28:39,2016-06-21 2:28,LANO
FRF-0619,2016-06-21,2016-06-20,2:28:57,2016-06-21 2:28,MYLU
FRF-0619,2016-06-21,2016-06-20,2:29:07,2016-06-21 2:29,LANO
FRF-0619,2016-06-21,2016-06-20,2:29:32,2016-06-21 2:29,LANO
FRF-0619,2016-06-21,2016-06-20,2:29:32,2016-06-21 2:29,40K
FRF-0619,2016-06-21,2016-06-20,2:30:02,2016-06-21 2:30,40K
FRF-0619,2016-06-21,2016-06-20,2:30:51,2016-06-21 2:30,40K
FRF-0619,2016-06-21,2016-06-20,2:31:44,2016-06-21 2:31,MYYU
FRF-0619,2016-06-21,2016-06-20,2:32:09,2016-06-21 2:32,40K
FRF-0619,2016-06-21,2016-06-20,2:32:30,2016-06-21 2:32,35K
FRF-0619,2016-06-21,2016-06-20,2:32:53,2016-06-21 2:32,MYLU
FRF-0619,2016-06-21,2016-06-20,2:33:40,2016-06-21 2:33,MYLU
FRF-0619,2016-06-21,2016-06-20,2:34:01,2016-06-21 2:34,MYLU
FRF-0619,2016-06-21,2016-06-20,2:34:32,2016-06-21 2:34,40K
FRF-0619,2016-06-21,2016-06-20,2:35:25,2016-06-21 2:35,MYLU
FRF-0619,2016-06-21,2016-06-20,2:35:45,2016-06-21 2:35,40K
FRF-0619,2016-06-21,2016-06-20,2:36:31,2016-06-21 2:36,40K
FRF-0619,2016-06-21,2016-06-20,2:37:48,2016-06-21 2:37,MYLU
FRF-0619,2016-06-21,2016-06-20,2:38:35,2016-06-21 2:38,MYYU
FRF-0619,2016-06-21,2016-06-20,2:38:48,2016-06-21 2:38,MYYU
FRF-0619,2016-06-21,2016-06-20,0:10:57,2016-06-21 0:10,MYLU
FRF-0619,2016-06-21,2016-06-20,2:40:40,2016-06-21 2:40,NOISE
FRF-0619,2016-06-21,2016-06-20,2:41:49,2016-06-21 2:41,MYLU
FRF-0619,2016-06-21,2016-06-20,2:42:13,2016-06-21 2:42,40K
FRF-0619,2016-06-21,2016-06-20,2:44:13,2016-06-21 2:44,40K
FRF-0619,2016-06-21,2016-06-20,2:45:30,2016-06-21 2:45,40K
FRF-0619,2016-06-21,2016-06-20,2:45:51,2016-06-21 2:45,LANO
FRF-0619,2016-06-21,2016-06-20,2:46:46,2016-06-21 2:46,40K
FRF-0619,2016-06-21,2016-06-20,2:46:52,2016-06-21 2:46,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:47:02,2016-06-21 2:47,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:47:10,2016-06-21 2:47,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:47:26,2016-06-21 2:47,LANO
FRF-0619,2016-06-21,2016-06-20,2:47:43,2016-06-21 2:47,NOISE
FRF-0619,2016-06-21,2016-06-20,2:48:18,2016-06-21 2:48,40K
FRF-0619,2016-06-21,2016-06-20,2:48:35,2016-06-21 2:48,40K
FRF-0619,2016-06-21,2016-06-20,2:48:52,2016-06-21 2:48,LANO
FRF-0619,2016-06-21,2016-06-20,2:49:43,2016-06-21 2:49,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:50:13,2016-06-21 2:50,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:50:28,2016-06-21 2:50,40K
FRF-0619,2016-06-21,2016-06-20,2:51:07,2016-06-21 2:51,40K
FRF-0619,2016-06-21,2016-06-20,2:51:27,2016-06-21 2:51,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:51:42,2016-06-21 2:51,25K
FRF-0619,2016-06-21,2016-06-20,2:52:15,2016-06-21 2:52,40K
FRF-0619,2016-06-21,2016-06-20,2:52:15,2016-06-21 2:52,25K
FRF-0619,2016-06-21,2016-06-20,2:53:03,2016-06-21 2:53,25K
FRF-0619,2016-06-21,2016-06-20,2:53:07,2016-06-21 2:53,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:53:22,2016-06-21 2:53,40K
FRF-0619,2016-06-21,2016-06-20,2:53:22,2016-06-21 2:53,25K
FRF-0619,2016-06-21,2016-06-20,2:54:27,2016-06-21 2:54,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:55:14,2016-06-21 2:55,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:55:29,2016-06-21 2:55,25K
FRF-0619,2016-06-21,2016-06-20,2:55:31,2016-06-21 2:55,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:55:47,2016-06-21 2:55,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:56:57,2016-06-21 2:56,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:59:00,2016-06-21 2:59,EPFULANO
FRF-0619,2016-06-21,2016-06-20,2:59:13,2016-06-21 2:59,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:07:57,2016-06-21 3:07,40K
FRF-0619,2016-06-21,2016-06-20,3:08:30,2016-06-21 3:08,MYLU
FRF-0619,2016-06-21,2016-06-20,3:09:18,2016-06-21 3:09,45K
FRF-0619,2016-06-21,2016-06-20,3:09:26,2016-06-21 3:09,40K
FRF-0619,2016-06-21,2016-06-20,3:10:42,2016-06-21 3:10,50K
FRF-0619,2016-06-21,2016-06-20,3:11:58,2016-06-21 3:11,45K
FRF-0619,2016-06-21,2016-06-20,3:14:54,2016-06-21 3:14,MYYU
FRF-0619,2016-06-21,2016-06-20,3:16:59,2016-06-21 3:16,LANO
FRF-0619,2016-06-21,2016-06-20,3:17:10,2016-06-21 3:17,NOISE
FRF-0619,2016-06-21,2016-06-20,3:17:17,2016-06-21 3:17,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:17:27,2016-06-21 3:17,LANO
FRF-0619,2016-06-21,2016-06-20,3:17:49,2016-06-21 3:17,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:17:59,2016-06-21 3:17,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:18:28,2016-06-21 3:18,NOISE
FRF-0619,2016-06-21,2016-06-20,3:19:56,2016-06-21 3:19,NOISE
FRF-0619,2016-06-21,2016-06-20,3:23:45,2016-06-21 3:23,MYCA
FRF-0619,2016-06-21,2016-06-20,3:30:12,2016-06-21 3:30,50K
FRF-0619,2016-06-21,2016-06-20,3:30:20,2016-06-21 3:30,45K
FRF-0619,2016-06-21,2016-06-20,3:31:51,2016-06-21 3:31,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:32:06,2016-06-21 3:32,NOISE
FRF-0619,2016-06-21,2016-06-20,3:32:09,2016-06-21 3:32,NOISE
FRF-0619,2016-06-21,2016-06-20,3:32:51,2016-06-21 3:32,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:33:06,2016-06-21 3:33,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:33:14,2016-06-21 3:33,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:33:38,2016-06-21 3:33,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:33:50,2016-06-21 3:33,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:33:58,2016-06-21 3:33,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:34:16,2016-06-21 3:34,EPFULANO
FRF-0619,2016-06-21,2016-06-20,3:45:50,2016-06-21 3:45,MYYU
FRF-0619,2016-06-21,2016-06-20,3:56:59,2016-06-21 3:56,40K
FRF-0619,2016-06-21,2016-06-20,3:59:15,2016-06-21 3:59,40K
FRF-0619,2016-06-21,2016-06-20,4:01:50,2016-06-21 4:01,45K
FRF-0619,2016-06-21,2016-06-20,4:04:14,2016-06-21 4:04,45K
FRF-0619,2016-06-21,2016-06-20,4:05:02,2016-06-21 4:05,MYYU
FRF-0619,2016-06-21,2016-06-20,4:05:11,2016-06-21 4:05,NOISE
FRF-0619,2016-06-21,2016-06-20,0:27:47,2016-06-21 0:27,MYLU
FRF-0619,2016-06-21,2016-06-20,4:20:16,2016-06-21 4:20,35K
FRF-0619,2016-06-21,2016-06-20,4:34:41,2016-06-21 4:34,45K
FRF-0619,2016-06-21,2016-06-20,4:35:13,2016-06-21 4:35,45K
FRF-0619,2016-06-21,2016-06-21,21:46:48,2016-06-21 21:46,35K
FRF-0619,2016-06-21,2016-06-21,21:47:30,2016-06-21 21:47,40K
FRF-0619,2016-06-21,2016-06-21,21:48:59,2016-06-21 21:48,35K
FRF-0619,2016-06-21,2016-06-21,21:50:00,2016-06-21 21:50,NOISE
FRF-0619,2016-06-21,2016-06-20,0:30:05,2016-06-21 0:30,LANO
FRF-0619,2016-06-21,2016-06-20,0:30:05,2016-06-21 0:30,MYLU
FRF-0619,2016-06-21,2016-06-21,21:50:40,2016-06-21 21:50,MYYU
FRF-0619,2016-06-21,2016-06-21,21:50:51,2016-06-21 21:50,40K
FRF-0619,2016-06-21,2016-06-21,21:50:59,2016-06-21 21:50,NOISE
FRF-0619,2016-06-21,2016-06-21,21:51:07,2016-06-21 21:51,NOISE
FRF-0619,2016-06-21,2016-06-21,21:51:11,2016-06-21 21:51,NOISE
FRF-0619,2016-06-21,2016-06-21,21:51:17,2016-06-21 21:51,40K
FRF-0619,2016-06-21,2016-06-21,21:51:42,2016-06-21 21:51,NOISE
FRF-0619,2016-06-21,2016-06-21,21:51:48,2016-06-21 21:51,40K
FRF-0619,2016-06-21,2016-06-21,21:51:59,2016-06-21 21:51,40K
FRF-0619,2016-06-21,2016-06-21,21:52:04,2016-06-21 21:52,NOISE
FRF-0619,2016-06-21,2016-06-21,21:52:09,2016-06-21 21:52,NOISE
FRF-0619,2016-06-21,2016-06-21,21:52:28,2016-06-21 21:52,NOISE
FRF-0619,2016-06-21,2016-06-21,21:52:38,2016-06-21 21:52,MYLU
FRF-0619,2016-06-21,2016-06-21,21:52:56,2016-06-21 21:52,NOISE
FRF-0619,2016-06-21,2016-06-21,21:53:02,2016-06-21 21:53,40K
FRF-0619,2016-06-21,2016-06-21,21:53:10,2016-06-21 21:53,40K
FRF-0619,2016-06-21,2016-06-21,21:53:23,2016-06-21 21:53,40K
FRF-0619,2016-06-21,2016-06-21,21:53:47,2016-06-21 21:53,40K
FRF-0619,2016-06-21,2016-06-21,21:53:58,2016-06-21 21:53,40K
FRF-0619,2016-06-21,2016-06-21,21:54:09,2016-06-21 21:54,40K
FRF-0619,2016-06-21,2016-06-21,21:54:18,2016-06-21 21:54,40K
FRF-0619,2016-06-21,2016-06-21,21:54:23,2016-06-21 21:54,40K
FRF-0619,2016-06-21,2016-06-21,21:54:38,2016-06-21 21:54,NOISE
FRF-0619,2016-06-21,2016-06-21,21:54:44,2016-06-21 21:54,NOISE
FRF-0619,2016-06-21,2016-06-21,21:55:06,2016-06-21 21:55,NOISE
FRF-0619,2016-06-21,2016-06-21,21:55:14,2016-06-21 21:55,40K
FRF-0619,2016-06-21,2016-06-21,21:55:32,2016-06-21 21:55,EPFULANO
FRF-0619,2016-06-21,2016-06-21,21:55:37,2016-06-21 21:55,40K
FRF-0619,2016-06-21,2016-06-21,21:55:56,2016-06-21 21:55,40K
