Site,basin,file_zc,Date,Night,Time,DateTimeOriginal,Type,DR,Y,M,D,H,M,S,uS,Datum,Lat,Long,Zon,Easting,Northing,Elev,Sp_final,season,Species,Note,ID
CTB-0713,CTB,PBM-CTB-713A_0_20160719_231648_000.zc,2016-07-19,2016-07-19,23:16:48,2016-07-19 23:16,132,8,2016,7,19,23,16,48,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160720_215514_000.zc,2016-07-20,2016-07-20,21:55:14,2016-07-20 21:55,132,8,2016,7,20,21,55,14,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160720_220634_000.zc,2016-07-20,2016-07-20,22:06:34,2016-07-20 22:06,132,8,2016,7,20,22,6,34,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160721_002809_000.zc,2016-07-21,2016-07-20,0:28:09,2016-07-21 0:28,132,8,2016,7,21,0,28,9,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160721_032340_000.zc,2016-07-21,2016-07-20,3:23:40,2016-07-21 3:23,132,8,2016,7,21,3,23,40,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160721_211226_000.zc,2016-07-21,2016-07-21,21:12:26,2016-07-21 21:12,132,8,2016,7,21,21,12,26,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160721_214115_000.zc,2016-07-21,2016-07-21,21:41:15,2016-07-21 21:41,132,8,2016,7,21,21,41,15,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_004115_000.zc,2016-07-22,2016-07-21,0:41:15,2016-07-22 0:41,132,8,2016,7,22,0,41,15,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_005631_000.zc,2016-07-22,2016-07-21,0:56:31,2016-07-22 0:56,132,8,2016,7,22,0,56,31,0,NAD83,NA,NA,10U,5452778,604011,1251,MYLU,2,"mMYLU,fLABO","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_005752_000.zc,2016-07-22,2016-07-21,0:57:52,2016-07-22 0:57,132,8,2016,7,22,0,57,52,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,"40K,fCOTO","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_010913_000.zc,2016-07-22,2016-07-21,1:09:13,2016-07-22 1:09,132,8,2016,7,22,1,9,13,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_052645_000.zc,2016-07-22,2016-07-21,5:26:45,2016-07-22 5:26,132,8,2016,7,22,5,26,45,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_052700_000.zc,2016-07-22,2016-07-21,5:27:00,2016-07-22 5:27,132,8,2016,7,22,5,27,0,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_052701_000.zc,2016-07-22,2016-07-21,5:27:01,2016-07-22 5:27,132,8,2016,7,22,5,27,1,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_052708_000.zc,2016-07-22,2016-07-21,5:27:08,2016-07-22 5:27,132,8,2016,7,22,5,27,8,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_205327_000.zc,2016-07-22,2016-07-22,20:53:27,2016-07-22 20:53,132,8,2016,7,22,20,53,27,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_205453_000.zc,2016-07-22,2016-07-22,20:54:53,2016-07-22 20:54,132,8,2016,7,22,20,54,53,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_205458_000.zc,2016-07-22,2016-07-22,20:54:58,2016-07-22 20:54,132,8,2016,7,22,20,54,58,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_205512_000.zc,2016-07-22,2016-07-22,20:55:12,2016-07-22 20:55,132,8,2016,7,22,20,55,12,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_205532_000.zc,2016-07-22,2016-07-22,20:55:32,2016-07-22 20:55,132,8,2016,7,22,20,55,32,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_205558_000.zc,2016-07-22,2016-07-22,20:55:58,2016-07-22 20:55,132,8,2016,7,22,20,55,58,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_220524_000.zc,2016-07-22,2016-07-22,22:05:24,2016-07-22 22:05,132,8,2016,7,22,22,5,24,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160722_234302_000.zc,2016-07-22,2016-07-22,23:43:02,2016-07-22 23:43,132,8,2016,7,22,23,43,2,0,NAD83,NA,NA,10U,5452778,604011,1251,30K,2,30K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160723_215013_000.zc,2016-07-23,2016-07-23,21:50:13,2016-07-23 21:50,132,8,2016,7,23,21,50,13,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160723_215112_000.zc,2016-07-23,2016-07-23,21:51:12,2016-07-23 21:51,132,8,2016,7,23,21,51,12,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160723_220650_000.zc,2016-07-23,2016-07-23,22:06:50,2016-07-23 22:06,132,8,2016,7,23,22,6,50,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160724_214839_000.zc,2016-07-24,2016-07-24,21:48:39,2016-07-24 21:48,132,8,2016,7,24,21,48,39,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160724_231451_000.zc,2016-07-24,2016-07-24,23:14:51,2016-07-24 23:14,132,8,2016,7,24,23,14,51,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,40K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160724_231636_000.zc,2016-07-24,2016-07-24,23:16:36,2016-07-24 23:16,132,8,2016,7,24,23,16,36,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160724_235827_000.zc,2016-07-24,2016-07-24,23:58:27,2016-07-24 23:58,132,8,2016,7,24,23,58,27,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_011412_000.zc,2016-07-25,2016-07-24,1:14:12,2016-07-25 1:14,132,8,2016,7,25,1,14,12,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_011619_000.zc,2016-07-25,2016-07-24,1:16:19,2016-07-25 1:16,132,8,2016,7,25,1,16,19,0,NAD83,NA,NA,10U,5452778,604011,1251,MYLU,2,mMYLU,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_012311_000.zc,2016-07-25,2016-07-24,1:23:11,2016-07-25 1:23,132,8,2016,7,25,1,23,11,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_012835_000.zc,2016-07-25,2016-07-24,1:28:35,2016-07-25 1:28,132,8,2016,7,25,1,28,35,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,40K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_025928_000.zc,2016-07-25,2016-07-24,2:59:28,2016-07-25 2:59,132,8,2016,7,25,2,59,28,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,40K","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_025928_000.zc,2016-07-25,2016-07-24,2:59:28,2016-07-25 2:59,132,8,2016,7,25,2,59,28,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,"35K,40K","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_030953_000.zc,2016-07-25,2016-07-24,3:09:53,2016-07-25 3:09,132,8,2016,7,25,3,9,53,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_031012_000.zc,2016-07-25,2016-07-24,3:10:12,2016-07-25 3:10,132,8,2016,7,25,3,10,12,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_031039_000.zc,2016-07-25,2016-07-24,3:10:39,2016-07-25 3:10,132,8,2016,7,25,3,10,39,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160725_031046_000.zc,2016-07-25,2016-07-24,3:10:46,2016-07-25 3:10,132,8,2016,7,25,3,10,46,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_003445_000.zc,2016-07-30,2016-07-29,0:34:45,2016-07-30 0:34,132,8,2016,7,30,0,34,45,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,40K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_010107_000.zc,2016-07-30,2016-07-29,1:01:07,2016-07-30 1:01,132,8,2016,7,30,1,1,7,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_012541_000.zc,2016-07-30,2016-07-29,1:25:41,2016-07-30 1:25,132,8,2016,7,30,1,25,41,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,40K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_050657_000.zc,2016-07-30,2016-07-29,5:06:57,2016-07-30 5:06,132,8,2016,7,30,5,6,57,0,NAD83,NA,NA,10U,5452778,604011,1251,MYLU,2,mMYLU,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_050704_000.zc,2016-07-30,2016-07-29,5:07:04,2016-07-30 5:07,132,8,2016,7,30,5,7,4,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_212229_000.zc,2016-07-30,2016-07-30,21:22:29,2016-07-30 21:22,132,8,2016,7,30,21,22,29,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,40K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_213900_000.zc,2016-07-30,2016-07-30,21:39:00,2016-07-30 21:39,132,8,2016,7,30,21,39,0,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_214824_000.zc,2016-07-30,2016-07-30,21:48:24,2016-07-30 21:48,132,8,2016,7,30,21,48,24,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_214857_000.zc,2016-07-30,2016-07-30,21:48:57,2016-07-30 21:48,132,8,2016,7,30,21,48,57,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_220827_000.zc,2016-07-30,2016-07-30,22:08:27,2016-07-30 22:08,132,8,2016,7,30,22,8,27,0,NAD83,NA,NA,10U,5452778,604011,1251,MYLU,2,"mMYLU,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_220843_000.zc,2016-07-30,2016-07-30,22:08:43,2016-07-30 22:08,132,8,2016,7,30,22,8,43,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_220958_000.zc,2016-07-30,2016-07-30,22:09:58,2016-07-30 22:09,132,8,2016,7,30,22,9,58,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160730_223423_000.zc,2016-07-30,2016-07-30,22:34:23,2016-07-30 22:34,132,8,2016,7,30,22,34,23,0,NAD83,NA,NA,10U,5452778,604011,1251,40K,2,"40K,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160731_001458_000.zc,2016-07-31,2016-07-30,0:14:58,2016-07-31 0:14,132,8,2016,7,31,0,14,58,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160731_055133_000.zc,2016-07-31,2016-07-30,5:51:33,2016-07-31 5:51,132,8,2016,7,31,5,51,33,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160731_055142_000.zc,2016-07-31,2016-07-30,5:51:42,2016-07-31 5:51,132,8,2016,7,31,5,51,42,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160731_205929_000.zc,2016-07-31,2016-07-31,20:59:29,2016-07-31 20:59,132,8,2016,7,31,20,59,29,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160731_221742_000.zc,2016-07-31,2016-07-31,22:17:42,2016-07-31 22:17,132,8,2016,7,31,22,17,42,0,NAD83,NA,NA,10U,5452778,604011,1251,LACI,2,"mLACI,fLACI","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_231503_000.zc,2016-08-01,2016-08-01,23:15:03,2016-08-01 23:15,132,8,2016,8,1,23,15,3,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_231539_000.zc,2016-08-01,2016-08-01,23:15:39,2016-08-01 23:15,132,8,2016,8,1,23,15,39,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_231616_000.zc,2016-08-01,2016-08-01,23:16:16,2016-08-01 23:16,132,8,2016,8,1,23,16,16,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_231636_000.zc,2016-08-01,2016-08-01,23:16:36,2016-08-01 23:16,132,8,2016,8,1,23,16,36,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_231656_000.zc,2016-08-01,2016-08-01,23:16:56,2016-08-01 23:16,132,8,2016,8,1,23,16,56,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_231713_000.zc,2016-08-01,2016-08-01,23:17:13,2016-08-01 23:17,132,8,2016,8,1,23,17,13,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_231721_000.zc,2016-08-01,2016-08-01,23:17:21,2016-08-01 23:17,132,8,2016,8,1,23,17,21,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232010_000.zc,2016-08-01,2016-08-01,23:20:10,2016-08-01 23:20,132,8,2016,8,1,23,20,10,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232330_000.zc,2016-08-01,2016-08-01,23:23:30,2016-08-01 23:23,132,8,2016,8,1,23,23,30,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232349_000.zc,2016-08-01,2016-08-01,23:23:49,2016-08-01 23:23,132,8,2016,8,1,23,23,49,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232405_000.zc,2016-08-01,2016-08-01,23:24:05,2016-08-01 23:24,132,8,2016,8,1,23,24,5,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232432_000.zc,2016-08-01,2016-08-01,23:24:32,2016-08-01 23:24,132,8,2016,8,1,23,24,32,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232555_000.zc,2016-08-01,2016-08-01,23:25:55,2016-08-01 23:25,132,8,2016,8,1,23,25,55,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232733_000.zc,2016-08-01,2016-08-01,23:27:33,2016-08-01 23:27,132,8,2016,8,1,23,27,33,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232906_000.zc,2016-08-01,2016-08-01,23:29:06,2016-08-01 23:29,132,8,2016,8,1,23,29,6,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232913_000.zc,2016-08-01,2016-08-01,23:29:13,2016-08-01 23:29,132,8,2016,8,1,23,29,13,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,fLABO","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232936_000.zc,2016-08-01,2016-08-01,23:29:36,2016-08-01 23:29,132,8,2016,8,1,23,29,36,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_232953_000.zc,2016-08-01,2016-08-01,23:29:53,2016-08-01 23:29,132,8,2016,8,1,23,29,53,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_233024_000.zc,2016-08-01,2016-08-01,23:30:24,2016-08-01 23:30,132,8,2016,8,1,23,30,24,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,"35K,fMYLU","CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_233047_000.zc,2016-08-01,2016-08-01,23:30:47,2016-08-01 23:30,132,8,2016,8,1,23,30,47,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_233102_000.zc,2016-08-01,2016-08-01,23:31:02,2016-08-01 23:31,132,8,2016,8,1,23,31,2,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_233112_000.zc,2016-08-01,2016-08-01,23:31:12,2016-08-01 23:31,132,8,2016,8,1,23,31,12,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_233119_000.zc,2016-08-01,2016-08-01,23:31:19,2016-08-01 23:31,132,8,2016,8,1,23,31,19,0,NAD83,NA,NA,10U,5452778,604011,1251,NOISE,2,noise,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
CTB-0713,CTB,PBM-CTB-713A_0_20160801_233123_000.zc,2016-08-01,2016-08-01,23:31:23,2016-08-01 23:31,132,8,2016,8,1,23,31,23,0,NAD83,NA,NA,10U,5452778,604011,1251,35K,2,35K,"CTB-0713:Talusfacingwaterfall,c1h4.5;KSProASE08192016[FWCP17-W-1",FM
