Site,file_zc,type,ID    ,Divrat,Date,Night,DateTimeOriginal,YYYY,MM,DD,HH,MN,SS,uS,Datum     ,Lat      ,Long      ,utm_zone,utm_easting,utm_nothing,Elev,Tape    ,Note                                                                     ,Sp_final,Species_full
073786_NW,ST1_FM786NW_0_20160610_044819_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:48:19,2016,6,10,4,48,19,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044825_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:48:25,2016,6,10,4,48,25,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044830_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:48:30,2016,6,10,4,48,30,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044836_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:48:36,2016,6,10,4,48,36,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044843_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:48:43,2016,6,10,4,48,43,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044850_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:48:50,2016,6,10,4,48,50,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044857_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:48:57,2016,6,10,4,48,57,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044904_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:04,2016,6,10,4,49,4,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044912_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:12,2016,6,10,4,49,12,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044919_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:19,2016,6,10,4,49,19,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044926_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:26,2016,6,10,4,49,26,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044934_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:34,2016,6,10,4,49,34,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044942_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:42,2016,6,10,4,49,42,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044949_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:49,2016,6,10,4,49,49,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_044957_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:49:57,2016,6,10,4,49,57,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045004_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:04,2016,6,10,4,50,4,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045011_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:11,2016,6,10,4,50,11,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045021_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:21,2016,6,10,4,50,21,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045027_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:27,2016,6,10,4,50,27,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045033_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:33,2016,6,10,4,50,33,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045041_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:41,2016,6,10,4,50,41,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045049_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:49,2016,6,10,4,50,49,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045057_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:50:57,2016,6,10,4,50,57,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045105_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:51:05,2016,6,10,4,51,5,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045113_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:51:13,2016,6,10,4,51,13,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045121_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:51:21,2016,6,10,4,51,21,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045128_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:51:28,2016,6,10,4,51,28,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045140_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:51:40,2016,6,10,4,51,40,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045147_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:51:47,2016,6,10,4,51,47,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045156_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:51:56,2016,6,10,4,51,56,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045205_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:52:05,2016,6,10,4,52,5,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045233_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:52:33,2016,6,10,4,52,33,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045238_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:52:38,2016,6,10,4,52,38,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045244_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:52:44,2016,6,10,4,52,44,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045250_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:52:50,2016,6,10,4,52,50,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045303_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:03,2016,6,10,4,53,3,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045310_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:10,2016,6,10,4,53,10,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045316_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:16,2016,6,10,4,53,16,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045321_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:21,2016,6,10,4,53,21,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045330_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:30,2016,6,10,4,53,30,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045336_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:36,2016,6,10,4,53,36,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045342_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:42,2016,6,10,4,53,42,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045349_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:49,2016,6,10,4,53,49,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045355_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:53:55,2016,6,10,4,53,55,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045403_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:54:03,2016,6,10,4,54,3,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045408_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:54:08,2016,6,10,4,54,8,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045416_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:54:16,2016,6,10,4,54,16,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045637_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:56:37,2016,6,10,4,56,37,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045645_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:56:45,2016,6,10,4,56,45,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045654_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:56:54,2016,6,10,4,56,54,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045702_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:57:02,2016,6,10,4,57,2,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045716_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:57:16,2016,6,10,4,57,16,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160610_045723_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 04:57:23,2016,6,10,4,57,23,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",NOISE,noise
073786_NW,ST1_FM786NW_0_20160607_023347_000.zc,132,NA,8,2016-06-07,2016-06-06,2016-06-07 02:33:47,2016,6,7,2,33,47,0,NA,49.12398,-123.06,10,495590,5441239,0,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",qBAT,"qBAT,fLANO,LANO(KSLANO,4,4,0.363924)"
073786_SE,CLL3_RW786SE_0_20160603_225419_000.zc,132,NA,8,2016-06-03,2016-06-03,2016-06-03 22:54:19,2016,6,3,22,54,19,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",20K,"20K,TABR(KSTABR,7,3,0.139904)"
073786_SE,CLL3_RW786SE_0_20160603_234432_000.zc,132,NA,8,2016-06-03,2016-06-03,2016-06-03 23:44:32,2016,6,3,23,44,32,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",20K,"20K,LACI(KSLACI,5,3,0.222883)"
073786_SE,CLL3_RW786SE_0_20160605_223708_000.zc,132,NA,8,2016-06-05,2016-06-05,2016-06-05 22:37:08,2016,6,5,22,37,8,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",20K,"20K,LACI(KSLACI,38,19,0.135785)"
073786_SE,CLL3_RW786SE_0_20160605_224539_000.zc,132,NA,8,2016-06-05,2016-06-05,2016-06-05 22:45:39,2016,6,5,22,45,39,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",20K,"20K,LACI(KSLACI,18,14,0.221768)"
073786_SE,CLL3_RW786SE_0_20160603_230414_000.zc,132,NA,8,2016-06-03,2016-06-03,2016-06-03 23:04:14,2016,6,3,23,4,14,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",25K,"25K,TABR(KSTABR,9,4,0.200731)"
073786_SE,CLL3_RW786SE_0_20160603_230451_000.zc,132,NA,8,2016-06-03,2016-06-03,2016-06-03 23:04:51,2016,6,3,23,4,51,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",25K,"25K,EPFU(KSEPFU,7,3,0.147384)"
073786_SE,CLL3_RW786SE_0_20160603_233106_000.zc,132,NA,8,2016-06-03,2016-06-03,2016-06-03 23:31:06,2016,6,3,23,31,6,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",25K,"25K,LANO(KSLANO,13,6,0.219310)"
073786_SE,CLL3_RW786SE_0_20160604_233953_000.zc,132,NA,8,2016-06-04,2016-06-04,2016-06-04 23:39:53,2016,6,4,23,39,53,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",25K,"25K,MYLU(KSMYLU,9,2,0.053783)"
073786_SE,CLL3_RW786SE_0_20160606_024258_000.zc,132,NA,8,2016-06-06,2016-06-05,2016-06-06 02:42:58,2016,6,6,2,42,58,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",25K,"25K,LANO(KSLANO,4,3,0.194466)"
073786_SE,CLL3_RW786SE_0_20160604_000719_000.zc,132,NA,8,2016-06-04,2016-06-03,2016-06-04 00:07:19,2016,6,4,0,7,19,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,4,4,0.437948)"
073786_SE,CLL3_RW786SE_0_20160604_003623_000.zc,132,NA,8,2016-06-04,2016-06-03,2016-06-04 00:36:23,2016,6,4,0,36,23,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,LABO(KSLABO,14,6,0.165046)"
073786_SE,CLL3_RW786SE_0_20160604_024352_000.zc,132,NA,8,2016-06-04,2016-06-03,2016-06-04 02:43:52,2016,6,4,2,43,52,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,fMYLU,MYLU(KSMYLU,32,16,0.218675)"
073786_SE,CLL3_RW786SE_0_20160604_025040_000.zc,132,NA,8,2016-06-04,2016-06-03,2016-06-04 02:50:40,2016,6,4,2,50,40,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,15,8,0.211553)"
073786_SE,CLL3_RW786SE_0_20160604_032619_000.zc,132,NA,8,2016-06-04,2016-06-03,2016-06-04 03:26:19,2016,6,4,3,26,19,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,8,4,0.154173)"
073786_SE,CLL3_RW786SE_0_20160605_000241_000.zc,132,NA,8,2016-06-05,2016-06-04,2016-06-05 00:02:41,2016,6,5,0,2,41,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYLU(KSMYLU,4,3,0.213114)"
073786_SE,CLL3_RW786SE_0_20160606_044007_000.zc,132,NA,8,2016-06-06,2016-06-05,2016-06-06 04:40:07,2016,6,6,4,40,7,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYLU(KSMYLU,9,6,0.261567)"
073786_SE,CLL3_RW786SE_0_20160607_042545_000.zc,132,NA,8,2016-06-07,2016-06-06,2016-06-07 04:25:45,2016,6,7,4,25,45,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,26,13,0.119841)"
073786_SE,CLL3_RW786SE_0_20160608_235018_000.zc,132,NA,8,2016-06-08,2016-06-08,2016-06-08 23:50:18,2016,6,8,23,50,18,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,6,3,0.184045)"
073786_SE,CLL3_RW786SE_0_20160608_235124_000.zc,132,NA,8,2016-06-08,2016-06-08,2016-06-08 23:51:24,2016,6,8,23,51,24,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,4,2,0.195881)"
073786_SE,CLL3_RW786SE_0_20160608_235147_000.zc,132,NA,8,2016-06-08,2016-06-08,2016-06-08 23:51:47,2016,6,8,23,51,47,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,3,2,0.229294)"
073786_SE,CLL3_RW786SE_0_20160609_012613_000.zc,132,NA,8,2016-06-09,2016-06-08,2016-06-09 01:26:13,2016,6,9,1,26,13,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYLU(KSMYLU,4,3,0.316818)"
073786_SE,CLL3_RW786SE_0_20160610_000327_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 00:03:27,2016,6,10,0,3,27,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,7,4,0.120262)"
073786_SE,CLL3_RW786SE_0_20160610_000437_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 00:04:37,2016,6,10,0,4,37,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,8,4,0.158815)"
073786_SE,CLL3_RW786SE_0_20160610_000845_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 00:08:45,2016,6,10,0,8,45,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,35K
073786_SE,CLL3_RW786SE_0_20160610_000927_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 00:09:27,2016,6,10,0,9,27,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,24,13,0.175063)"
073786_SE,CLL3_RW786SE_0_20160610_001000_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 00:10:00,2016,6,10,0,10,0,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYLU(KSMYLU,4,2,0.147224)"
073786_SE,CLL3_RW786SE_0_20160610_001026_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 00:10:26,2016,6,10,0,10,26,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,35K
073786_SE,CLL3_RW786SE_0_20160610_001032_000.zc,132,NA,8,2016-06-10,2016-06-09,2016-06-10 00:10:32,2016,6,10,0,10,32,0,NA,49.126011,-123.002,10,499881,5441463,NA,NA,"Felix Martinez, Delta; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0            ",35K,"35K,MYVO(KSMYVO,9,3,0.128302)"
